job_id	job_name	revision	output	submitted_at
33002583	acer_persist_hetero30_nonleaf_coverage_ens_s1006	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1006	2026-09-26T08:31:00-06:00
33002584	acer_persist_hetero30_nonleaf_coverage_ens_s1007	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1007	2026-09-26T08:31:00-06:00
33002585	acer_persist_hetero30_nonleaf_coverage_ens_s1008	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1008	2026-09-26T08:31:00-06:00
33002586	acer_persist_hetero30_nonleaf_coverage_ens_s1009	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1009	2026-09-26T08:31:00-06:00
33002587	acer_persist_hetero30_nonleaf_coverage_ens_s1010	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1010	2026-09-26T08:31:01-06:00
33002588	acer_persist_hetero30_nonleaf_coverage_ens_s1011	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1011	2026-09-26T08:31:01-06:00
33002589	acer_persist_hetero30_nonleaf_coverage_ens_s1012	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1012	2026-09-26T08:31:01-06:00
33002590	acer_persist_hetero30_nonleaf_coverage_ens_s1013	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1013	2026-09-26T08:31:01-06:00
33002591	acer_persist_hetero30_nonleaf_coverage_ens_s1014	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1014	2026-09-26T08:31:01-06:00
33002592	acer_persist_hetero30_nonleaf_coverage_ens_s1015	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1015	2026-09-26T08:31:02-06:00
33002593	acer_persist_hetero30_nonleaf_coverage_ens_s1016	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1016	2026-09-26T08:31:02-06:00
33002594	acer_persist_hetero30_nonleaf_coverage_ens_s1017	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1017	2026-09-26T08:31:02-06:00
33002595	acer_persist_hetero30_nonleaf_coverage_ens_s1018	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1018	2026-09-26T08:31:02-06:00
33002596	acer_persist_hetero30_nonleaf_coverage_ens_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1019	2026-09-26T08:31:02-06:00
33002597	acer_persist_hetero30_pev_s1000	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1000	2026-09-26T08:31:03-06:00
33002598	acer_persist_hetero30_pev_s1001	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1001	2026-09-26T08:31:03-06:00
33002599	acer_persist_hetero30_pev_s1002	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1002	2026-09-26T08:31:03-06:00
33002600	acer_persist_hetero30_pev_s1003	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1003	2026-09-26T08:31:03-06:00
33002601	acer_persist_hetero30_pev_s1004	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1004	2026-09-26T08:31:03-06:00
33002602	acer_persist_hetero30_pev_s1005	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1005	2026-09-26T08:31:03-06:00
33002603	acer_persist_hetero30_pev_s1006	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1006	2026-09-26T08:31:04-06:00
33002604	acer_persist_hetero30_pev_s1007	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1007	2026-09-26T08:31:04-06:00
33002605	acer_persist_hetero30_pev_s1008	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1008	2026-09-26T08:31:04-06:00
33002606	acer_persist_hetero30_pev_s1009	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1009	2026-09-26T08:31:04-06:00
33002607	acer_persist_hetero30_pev_s1010	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1010	2026-09-26T08:31:04-06:00
33002608	acer_persist_hetero30_pev_s1011	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1011	2026-09-26T08:31:04-06:00
33002609	acer_persist_hetero30_pev_s1012	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1012	2026-09-26T08:31:05-06:00
33002610	acer_persist_hetero30_pev_s1013	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1013	2026-09-26T08:31:05-06:00
33002611	acer_persist_hetero30_pev_s1014	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1014	2026-09-26T08:31:05-06:00
33002612	acer_persist_hetero30_pev_s1015	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1015	2026-09-26T08:31:05-06:00
33002613	acer_persist_hetero30_pev_s1016	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1016	2026-09-26T08:31:05-06:00
33002614	acer_persist_hetero30_pev_s1017	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1017	2026-09-26T08:31:05-06:00
33002615	acer_persist_hetero30_pev_s1018	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1018	2026-09-26T08:31:05-06:00
33002616	acer_persist_hetero30_pev_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev/seed_1019	2026-09-26T08:31:06-06:00
33002617	acer_persist_hetero30_pev_var_s1000	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1000	2026-09-26T08:31:06-06:00
33002618	acer_persist_hetero30_pev_var_s1001	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1001	2026-09-26T08:31:06-06:00
33002619	acer_persist_hetero30_pev_var_s1002	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1002	2026-09-26T08:31:06-06:00
33002620	acer_persist_hetero30_pev_var_s1003	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1003	2026-09-26T08:31:06-06:00
33002621	acer_persist_hetero30_pev_var_s1004	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1004	2026-09-26T08:31:06-06:00
33002622	acer_persist_hetero30_pev_var_s1005	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1005	2026-09-26T08:31:06-06:00
33002623	acer_persist_hetero30_pev_var_s1006	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1006	2026-09-26T08:31:07-06:00
33002624	acer_persist_hetero30_pev_var_s1007	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1007	2026-09-26T08:31:07-06:00
33002625	acer_persist_hetero30_pev_var_s1008	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1008	2026-09-26T08:31:07-06:00
33002626	acer_persist_hetero30_pev_var_s1009	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1009	2026-09-26T08:31:07-06:00
33002627	acer_persist_hetero30_pev_var_s1010	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1010	2026-09-26T08:31:07-06:00
33002628	acer_persist_hetero30_pev_var_s1011	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1011	2026-09-26T08:31:07-06:00
33002630	acer_persist_hetero30_pev_var_s1012	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1012	2026-09-26T08:31:07-06:00
33002631	acer_persist_hetero30_pev_var_s1013	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1013	2026-09-26T08:31:08-06:00
33002632	acer_persist_hetero30_pev_var_s1014	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1014	2026-09-26T08:31:08-06:00
33002633	acer_persist_hetero30_pev_var_s1015	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1015	2026-09-26T08:31:08-06:00
33002634	acer_persist_hetero30_pev_var_s1016	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1016	2026-09-26T08:31:08-06:00
33002635	acer_persist_hetero30_pev_var_s1017	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1017	2026-09-26T08:31:08-06:00
33002636	acer_persist_hetero30_pev_var_s1018	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1018	2026-09-26T08:31:09-06:00
33002637	acer_persist_hetero30_pev_var_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/pev_var/seed_1019	2026-09-26T08:31:09-06:00
